Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"Social Intelligence Design for Knowledge Circulation";"Databases in Networked Information Systems";"";"";"";"10.1007/978-3-642-12038-1_9";"Toyoaki Nishida";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-12038-1_9";"Chapter"
"Social Media Interactions and the Use of Third-Party Management Applications on Effectiveness and Perception of Information";"Design, User Experience, and Usability: Interactive Experience Design";"";"";"";"10.1007/978-3-319-20889-3_1";"Çakır AkerÖzgürol Öztürk";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20889-3_1";"Chapter"
"Socially Compatible Technology Design";"Socio-technical Design of Ubiquitous Computing Systems";"";"";"";"10.1007/978-3-319-05044-7_10";"Alexander RoßnagelSilke JandtKurt Geihs";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-05044-7_10";"Chapter"
"Socially-Aware Virtual Agents: Automatically Assessing Dyadic Rapport from Temporal Patterns of Behavior";"Intelligent Virtual Agents";"";"";"";"10.1007/978-3-319-47665-0_20";"Ran ZhaoTanmay SinhaAlan W. BlackJustine Cassell";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-47665-0_20";"Chapter"
"Soft Biometrics by Modeling Temporal Series of Gaze Cues Extracted in the Wild";"Advanced Concepts for Intelligent Vision Systems";"";"";"";"10.1007/978-3-319-25903-1_34";"Dario CazzatoMarco LeoAndrea EvangelistaCosimo Distante";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-25903-1_34";"Chapter"
"Software Mining Studies: Goals, Approaches, Artifacts, and Replicability";"Software Engineering";"";"";"";"10.1007/978-3-319-28406-4_5";"Sven AmannStefanie BeyerKatja KevicHarald Gall";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-28406-4_5";"Chapter"
"Some Experiments on Clustering a Set of Strings";"Graph Based Representations in Pattern Recognition";"";"";"";"10.1007/3-540-45028-9_19";"Jean-Michel Jolion";"2003";"http://link.springer.com/chapter/10.1007/3-540-45028-9_19";"Chapter"
"Some Transportation Problems Under Uncertain Environments";"Transactions on Rough Sets XIX";"";"";"";"10.1007/978-3-662-47815-8_10";"Pradip Kundu";"2015";"http://link.springer.com/chapter/10.1007/978-3-662-47815-8_10";"Chapter"
"Some Web Intelligence Oriented Brain Informatics Studies";"Brain Informatics";"";"";"";"10.1007/978-3-642-04954-5_11";"Yulin Qin";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-04954-5_11";"Chapter"
"Space-Variant Descriptor Sampling for Action Recognition Based on Saliency and Eye Movements";"Computer Vision – ECCV 2012";"";"";"";"10.1007/978-3-642-33786-4_7";"Eleonora VigMichael DorrDavid Cox";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-33786-4_7";"Chapter"
"Spatial Auditory Interfaces";"Spatial Auditory Human-Computer Interfaces";"";"";"";"10.1007/978-3-319-22111-3_4";"Jaka SodnikSašo Tomažič";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-22111-3_4";"Chapter"
"Spatial Conformity Research of Temporal Order Information Presentation in Visualization Design";"Human Interface and the Management of Information: Information, Design and Interaction";"";"";"";"10.1007/978-3-319-40349-6_10";"Xiaozhou ZhouChengqi XueLei ZhouJiang ShaoZhangfan Shen";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40349-6_10";"Chapter"
"Spatial References with Gaze and Pointing in Shared Space of Humans and Robots";"Spatial Cognition IX";"";"";"";"10.1007/978-3-319-11215-2_9";"Patrick RennerThies PfeifferIpke Wachsmuth";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-11215-2_9";"Chapter"
"Spatial disorientation cue effects on gaze behaviour in pilots and non-pilots";"Cognition, Technology & Work";"";"21";"3";"10.1007/s10111-018-0534-7";"Bibianna BałajRafał LewkowiczPiotr FrancuzPaweł AugustynowiczAgnieszka Fudali-CzyżPaweł StróżakOlaf Truszczyński";"2019";"http://link.springer.com/article/10.1007/s10111-018-0534-7";"Article"
"Spatio-Temporal Eye Gaze Data Analysis to Better Understand Team Cognition";"Smart Multimedia";"";"";"";"10.1007/978-3-030-04375-9_4";"Nasim HajariWenjing HeIrene ChengAnup BasuBin Zheng";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-04375-9_4";"Chapter"
"Speech Technology in Military Application";"Designing Human Interface in Speech Technology";"";"";"";"10.1007/0-387-24156-6_9";"";"2006";"http://link.springer.com/chapter/10.1007/0-387-24156-6_9";"Chapter"
"Speech timing prediction in multimodal human-computer interaction";"Human-Computer Interaction INTERACT ’97";"";"";"";"10.1007/978-0-387-35175-9_70";"Marie-Luce BourguetAkio Ando";"1997";"http://link.springer.com/chapter/10.1007/978-0-387-35175-9_70";"Chapter"
"State-of-the-Art and Future Concepts for Interaction in Aircraft Cockpits";"Universal Access in Human-Computer Interaction. Access to Interaction";"";"";"";"10.1007/978-3-319-20681-3_51";"Peter ThomasPradipta BiswasPatrick Langdon";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20681-3_51";"Chapter"
"Static Visualization of Temporal Eye-Tracking Data";"Human-Computer Interaction - INTERACT 2005";"";"";"";"10.1007/11555261_76";"Kari-Jouko RäihäAnne AulaPäivi MajarantaHarri RantalaKimmo Koivunen";"2005";"http://link.springer.com/chapter/10.1007/11555261_76";"Chapter"
"Statistical Modelling and Automatic Tagging of Human Translation Processes";"New Directions in Empirical Translation Process Research";"";"";"";"10.1007/978-3-319-20358-4_8";"Samuel LäubliUlrich Germann";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-20358-4_8";"Chapter"
"Stochastic Anomaly Detection in Eye-Tracking Data for Quantification of Motor Symptoms in Parkinson’s Disease";"Signal and Image Analysis for Biomedical and Life Sciences";"";"";"";"10.1007/978-3-319-10984-8_4";"Daniel JanssonAlexander MedvedevHans AxelsonDag Nyholm";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-10984-8_4";"Chapter"
"Stress Recognition in Daily Work";"Pervasive Computing Paradigms for Mental Health";"";"";"";"10.1007/978-3-319-32270-4_3";"Yoshiki NakashimaJonghwa KimSimon FluturaAndreas SeidererElisabeth André";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-32270-4_3";"Chapter"
"Stress in interactive applications: analysis of the valence-arousal space based on physiological signals and self-reported data";"Multimedia Tools and Applications";"";"76";"4";"10.1007/s11042-016-3637-2";"Alexandros LiapisChristos KatsanosDimitris G. SotiropoulosNikos KarousosMichalis Xenos";"2017";"http://link.springer.com/article/10.1007/s11042-016-3637-2";"Article"
"Students as information consumers: A focus on online decision making process";"Education and Information Technologies";"";"23";"6";"10.1007/s10639-018-9756-9";"Emine Sendurur";"2018";"http://link.springer.com/article/10.1007/s10639-018-9756-9";"Article"
"Students’ Attitudes Towards Personal Data Sharing in the Context of e-Assessment: Informed Consent or Privacy Paradox?";"Technology Enhanced Assessment";"";"";"";"10.1007/978-3-030-25264-9_2";"Ekaterina MuravyevaJosé JanssenKim DirkxMarcus Specht";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-25264-9_2";"Chapter"
"Study of Smart Watch Interface Usability Evaluation Based on Eye-Tracking";"Design, User Experience, and Usability: Technological Contexts";"";"";"";"10.1007/978-3-319-40406-6_10";"Yixiang WuJianxin ChengXinhui Kang";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40406-6_10";"Chapter"
"Study on Eye Movements of Information Omission/Misjudgment in Radar Situation-Interface";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-07515-0_41";"Xiaoli WuChengqi XueYafeng NiuWencheng Tang";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07515-0_41";"Chapter"
"Studying Teacher Orchestration Load in Technology-Enhanced Classrooms";"Design for Teaching and Learning in a Networked World";"";"";"";"10.1007/978-3-319-24258-3_20";"Luis P. PrietoKshitij SharmaPierre Dillenbourg";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-24258-3_20";"Chapter"
"Subjective and Objective Measures";"Emotional Design in Human-Robot Interaction";"";"";"";"10.1007/978-3-319-96722-6_9";"Hugo Alexandre FerreiraMagda Saraiva";"2019";"http://link.springer.com/chapter/10.1007/978-3-319-96722-6_9";"Chapter"
"Suggested Empirical Guidelines";"Eye Tracking Methodology";"";"";"";"10.1007/978-1-84628-609-4_14";"Andrew Duchowski BSc,PhD";"2007";"http://link.springer.com/chapter/10.1007/978-1-84628-609-4_14";"Chapter"
"Suggested Empirical Guidelines";"Eye Tracking Methodology";"";"";"";"10.1007/978-3-319-57883-5_18";"Andrew T. Duchowski";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-57883-5_18";"Chapter"
"Support Vector Machines versus Artificial Neural Networks for Wood Dielectric Loss Factor Estimation";"Engineering Applications of Neural Networks";"";"";"";"10.1007/978-3-642-23957-1_16";"Lazaros IliadisStavros TachosStavros AvramidisShawn Mansfield";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-23957-1_16";"Chapter"
"Supporting Non-native Speakers’ Listening Comprehension with Automated Transcripts";"Services Computing for Language Resources";"";"";"";"10.1007/978-981-10-7793-7_10";"Xun CaoNaomi YamashitaToru Ishida";"2018";"http://link.springer.com/chapter/10.1007/978-981-10-7793-7_10";"Chapter"
"Supporting comprehension of unfamiliar programs by modeling cues";"Software Quality Journal";"";"25";"1";"10.1007/s11219-015-9303-5";"Naveen KulkarniVasudeva Varma";"2017";"http://link.springer.com/article/10.1007/s11219-015-9303-5";"Article"
"Survey on Applications of Multimedia Technology to Examine Impact of Roadside Advertising on Drivers";"Multimedia Communications, Services and Security";"";"";"";"10.1007/978-3-319-26404-2_12";"Andrzej CzyżewskiAdam KorzeniewskiPiotr OdyaPiotr SzczukoBożena Kostek";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-26404-2_12";"Chapter"
"Symbiotic Adaptive Interfaces: A Case Study Using BrainX3";"Symbiotic Interaction";"";"";"";"10.1007/978-3-319-24917-9_4";"Ryszard CetnarskiAlberto BetellaAndrea MiottoRiccardo ZuccaXerxes D. ArsiwallaPedro OmedasJonathan FreemanPaul F. M. J. Verschure";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-24917-9_4";"Chapter"
"Syntactic Variance and Priming Effects in Translation";"New Directions in Empirical Translation Process Research";"";"";"";"10.1007/978-3-319-20358-4_10";"Srinivas BangaloreBergljot BehrensMichael CarlMaheshwar GhankotArndt HeilmannJean NitzkeMoritz SchaefferAnnegret Sturm";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-20358-4_10";"Chapter"
"Synthesizing Image Representations of Linguistic and Topological Features for Predicting Areas of Attention";"PRICAI 2012: Trends in Artificial Intelligence";"";"";"";"10.1007/978-3-642-32695-0_29";"Pascual Martínez-GómezTadayoshi HaraChen ChenKyohei TomitaYoshinobu KanoAkiko Aizawa";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-32695-0_29";"Chapter"
"Tabu search-based classification for eye-movement behavioral decisions";"Neural Computing and Applications";"";"29";"5";"10.1007/s00521-016-2583-2";"Peng-Yeng YinRong-Fuh DayYu-Chi Wang";"2018";"http://link.springer.com/article/10.1007/s00521-016-2583-2";"Article"
"Tactile Acoustic Devices: The Effect on Drowsiness During Prolonged Attentional Tasks";"Universal Access in Human–Computer Interaction. Designing Novel Interactions";"";"";"";"10.1007/978-3-319-58703-5_22";"Patrick M. LangdonMaria Karam";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58703-5_22";"Chapter"
"Tag-based information access in image collections: insights from log and eye-gaze analyses";"Knowledge and Information Systems";"";"61";"3";"10.1007/s10115-019-01343-4";"Yi-Ling LinDenis ParraChristoph TrattnerPeter Brusilovsky";"2019";"http://link.springer.com/article/10.1007/s10115-019-01343-4";"Article"
"Task Demand Transition Rates of Change Effects on Mental Workload Measures Divergence";"Human Mental Workload: Models and Applications";"";"";"";"10.1007/978-3-030-32423-0_4";"Enrique Muñoz-de-EscalonaJosé Juan CañasJair van Nes";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-32423-0_4";"Chapter"
"Te,Te,Hi,Hi: Eye Gaze Sequence Analysis for Informing User-Adaptive Information Visualizations";"User Modeling, Adaptation, and Personalization";"";"";"";"10.1007/978-3-319-08786-3_16";"Ben SteichenMichael M. A. WuDereck TokerCristina ConatiGiuseppe Carenini";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-08786-3_16";"Chapter"
"Technical Premise";"Multimedia QoE Evaluation";"";"";"";"10.1007/978-3-030-23350-1_2";"Xin WeiLiang Zhou";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23350-1_2";"Chapter"
"Technologies for Dyslexia";"Web Accessibility";"";"";"";"10.1007/978-1-4471-7440-0_31";"Maria RauschenbergerRicardo Baeza–YatesLuz Rello";"2019";"http://link.springer.com/chapter/10.1007/978-1-4471-7440-0_31";"Chapter"
"Teenagers’ Destination Website Navigation. A Comparison Among Eye-Tracking, Web Analytics, and Self-declared Investigation";"Design, User Experience, and Usability: Understanding Users and Contexts";"";"";"";"10.1007/978-3-319-58640-3_25";"Edoardo CantoniElena MarchioriLorenzo Cantoni";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58640-3_25";"Chapter"
"TeleEye: An Awareness Widget for Providing the Focus of Attention in Collaborative Editing Systems";"Collaborative Computing: Networking, Applications and Worksharing";"";"";"";"10.1007/978-3-642-03354-4_20";"Mauro C. PichilianiCelso M. HirataFabricio S. SoaresCarlos H. Q. Forster";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-03354-4_20";"Chapter"
"Temporal Symbolic Integration Applied to a Multimodal System Using Gestures and Speech";"Gesture-Based Communication in Human-Computer Interaction";"";"";"";"10.1007/3-540-46616-9_26";"Timo SowaMartin FröhlichMarc Erich Latoschik";"1999";"http://link.springer.com/chapter/10.1007/3-540-46616-9_26";"Chapter"
"Temporal Texture and Activity Recognition";"Motion-Based Recognition";"";"";"";"10.1007/978-94-015-8935-2_5";"Ramprasad PolanaRandal Nelson";"1997";"http://link.springer.com/chapter/10.1007/978-94-015-8935-2_5";"Chapter"
"Testing web-based solutions for improving reading tasks in dyslexic and neuro-typical users";"Multimedia Tools and Applications";"";"78";"10";"10.1007/s11042-019-7273-5";"Rossana DamianoCristina GenaGiulia Venturini";"2019";"http://link.springer.com/article/10.1007/s11042-019-7273-5";"Article"
"Text Entry in Virtual Reality: A Comprehensive Review of the Literature";"Human-Computer Interaction. Recognition and Interaction Technologies";"";"";"";"10.1007/978-3-030-22643-5_33";"Tafadzwa Joseph DubeAhmed Sabbir Arif";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22643-5_33";"Chapter"
"Text Simplification and Pupillometry: An Exploratory Study";"Augmented Cognition. Enhancing Cognition and Behavior in Complex Human Environments";"";"";"";"10.1007/978-3-319-58625-0_5";"Mina ShojaeizadehSoussan DjamasbiPing ChenJohn Rochford";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58625-0_5";"Chapter"
"Text Simplification and User Experience";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39952-2_28";"Soussan DjamasbiJohn RochfordAbigail DaBoll-LavoieTyler GreffJennifer LallyKayla McAvoy";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39952-2_28";"Chapter"
"Text or Pictures? An Eyetracking Study of How People View Digital Video Surrogates";"Image and Video Retrieval";"";"";"";"10.1007/3-540-45113-7_27";"Anthony HughesTodd WilkensBarbara M. WildemuthGary Marchionini";"2003";"http://link.springer.com/chapter/10.1007/3-540-45113-7_27";"Chapter"
"The Analysis and Prediction of Eye Gaze When Viewing Statistical Graphs";"Augmented Cognition. Neurocognition and Machine Learning";"";"";"";"10.1007/978-3-319-58628-1_13";"Andre HarrisonMark A. LivingstonDerek BrockJonathan DeckerDennis PerzanowskiChristopher Van DolsonJoseph MathewsAlexander LulushiAdrienne Raglin";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58628-1_13";"Chapter"
"The Analysis of Collaborative Science Learning with Simulations Through Dual Eye-Tracking Techniques";"Collaboration Technologies and Social Computing";"";"";"";"10.1007/978-3-030-28011-6_3";"I-Chen HsiehChen-Chung LiuMeng-Jung TsaiCai Ting WenMing Hua ChangShih-Hsun Fan ChiangChia Jung Chang";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-28011-6_3";"Chapter"
"The Applications of Video Analytics in Media Planning, Trade and Shopper Marketing";"Video Analytics for Audience Measurement";"";"";"";"10.1007/978-3-319-12811-5_1";"Matteo Testori";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-12811-5_1";"Chapter"
"The Assessment of Sencogi: A Visual Complexity Model Predicting Visual Fixations";"Human-Computer Interaction. Recognition and Interaction Technologies";"";"";"";"10.1007/978-3-030-22643-5_26";"Maria Laura MeleSilvia ColabreseLuca CalabriaDamon MillarChristiaan Erik Rijnders";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22643-5_26";"Chapter"
