Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"Human Performance Assessment Study in Aviation Using Functional Near Infrared Spectroscopy";"Foundations of Augmented Cognition";"";"";"";"10.1007/978-3-642-39454-6_46";"Joshua HarrisonKurtulus IzzetogluHasan AyazBen WillemsSehchang HahHyun WooPatricia A. ShewokisScott C. BunceBanu Onaral";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39454-6_46";"Chapter"
"Modeling Users in Web Transactional Tasks with Behavioral and Visual Exploration Patterns";"HCI International 2011 – Posters’ Extended Abstracts";"";"";"";"10.1007/978-3-642-22098-2_52";"Areej Al-WabilMashael Al-Saleh";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22098-2_52";"Chapter"
"Socially Compatible Technology Design";"Socio-technical Design of Ubiquitous Computing Systems";"";"";"";"10.1007/978-3-319-05044-7_10";"Alexander RoßnagelSilke JandtKurt Geihs";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-05044-7_10";"Chapter"
"How Do Viewers Spontaneously Segment Animated Diagrams of Mechanical and Biological Subject Matter?";"Diagrammatic Representation and Inference";"";"";"";"10.1007/978-3-642-31223-6_44";"Jean-Michel BoucheixRichard Lowe";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-31223-6_44";"Chapter"
"Of Embodied Action and Sensors: Knowledge and Expertise Sharing in Industrial Set-Up";"Computer Supported Cooperative Work (CSCW)";"";"27";"3 - 6";"10.1007/s10606-018-9320-6";"Aparecido Fabiano Pinatti de CarvalhoSven HoffmannDarwin AbeleMarcus SchweitzerPeter TolmieDavid RandallVolker Wulf";"2018";"http://link.springer.com/article/10.1007/s10606-018-9320-6";"Article"
"Indices of cognitive effort in machine translation post-editing";"Machine Translation";"";"28";"3 - 4";"10.1007/s10590-014-9156-x";"Lucas Nunes Vieira";"2014";"http://link.springer.com/article/10.1007/s10590-014-9156-x";"Article"
"Estimating Effort for Trend Messages in Grouped Bar Charts";"Diagrammatic Representation and Inference";"";"";"";"10.1007/978-3-540-87730-1_34";"Richard BurnsStephanie ElzerSandra Carberry";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-87730-1_34";"Chapter"
"Detecting and Identifying Real and Decoy Tanks in a Computer Screen: Evidence from Stimuli Sensitivity and Eye-Tracking";"HCI International 2019 – Late Breaking Posters";"";"";"";"10.1007/978-3-030-30712-7_14";"Kari Kallinen";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-30712-7_14";"Chapter"
"A product and process analysis of post-editor corrections on neural, statistical and rule-based machine translation output";"Machine Translation";"";"33";"1 - 2";"10.1007/s10590-019-09228-7";"Maarit KoponenLeena SalmiMarkku Nikulin";"2019";"http://link.springer.com/article/10.1007/s10590-019-09228-7";"Article"
"FLOSS UX Design: An Analysis of User Experience Design in Firefox and OpenOffice.org";"Open Source Ecosystems: Diverse Communities Interacting";"";"";"";"10.1007/978-3-642-02032-2_21";"Paula M. BachJohn M. Carroll";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-02032-2_21";"Chapter"
"Eye Tracking to Understand User Differences in Visualization Processing with Highlighting Interventions";"User Modeling, Adaptation, and Personalization";"";"";"";"10.1007/978-3-319-08786-3_19";"Dereck TokerCristina Conati";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-08786-3_19";"Chapter"
"Foveated convolutional neural networks for video summarization";"Multimedia Tools and Applications";"";"77";"22";"10.1007/s11042-018-5953-1";"Jiaxin WuSheng-hua ZhongZheng MaStephen J. HeinenJianmin Jiang";"2018";"http://link.springer.com/article/10.1007/s11042-018-5953-1";"Article"
"A Data-Driven Paradigm to Understand Multimodal Communication in Human-Human and Human-Robot Interaction";"Advances in Intelligent Data Analysis IX";"";"";"";"10.1007/978-3-642-13062-5_22";"Chen YuThomas G. SmithShohei HidakaMatthias ScheutzLinda B. Smith";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-13062-5_22";"Chapter"
"A review of eye-tracking applications as tools for training";"Cognition, Technology & Work";"";"15";"3";"10.1007/s10111-012-0234-7";"Jonathan L. RoschJennifer J. Vogel-Walcutt";"2013";"http://link.springer.com/article/10.1007/s10111-012-0234-7";"Article"
"An Algorithm for Induction of Decision Rules Consistent with the Dominance Principle";"Rough Sets and Current Trends in Computing";"";"";"";"10.1007/3-540-45554-X_37";"Salvatore GrecoBenedetto MatarazzoRoman SlowinskiJerzy Stefanowski";"2001";"http://link.springer.com/chapter/10.1007/3-540-45554-X_37";"Chapter"
"Context Recognition in AmI Environments: Sensor and MMES Technology, Recognition Approaches, and Pattern Recognition Methods";"The Human Face of Ambient Intelligence";"";"";"";"10.2991/978-94-6239-130-7_4";"Simon Elias Bibri";"2015";"http://link.springer.com/chapter/10.2991/978-94-6239-130-7_4";"Chapter"
"Multisensory Information Processing for Enhanced Human-Machine Symbiosis";"Human Interface and the Management of Information. Information and Knowledge Design";"";"";"";"10.1007/978-3-319-20612-7_34";"Frederick D. GregoryLiyi Dai";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20612-7_34";"Chapter"
"Social Media Interactions and the Use of Third-Party Management Applications on Effectiveness and Perception of Information";"Design, User Experience, and Usability: Interactive Experience Design";"";"";"";"10.1007/978-3-319-20889-3_1";"Çakır AkerÖzgürol Öztürk";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20889-3_1";"Chapter"
"An Agent-Based Generic Model for Human-Like Ambience";"Constructing Ambient Intelligence";"";"";"";"10.1007/978-3-540-85379-4_12";"Tibor BosseMark HoogendoornMichel C. A. KleinJan Treur";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-85379-4_12";"Chapter"
"Using Eye Tracking to Identify Learner Differences in Example Processing";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-319-19773-9_104";"Amir Shareghi NajarAntonija MitrovicKourosh Neshatian";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-19773-9_104";"Chapter"
"Introduction";"Robust Multimodal Cognitive Load Measurement";"";"";"";"10.1007/978-3-319-31700-7_1";"Fang ChenJianlong ZhouYang WangKun YuSyed Z. ArshadAhmad KhawajiDan Conway";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-31700-7_1";"Chapter"
"Natural Gaze Behavior as Input Modality for Human-Computer Interaction";"Eye Gaze in Intelligent User Interfaces";"";"";"";"10.1007/978-1-4471-4784-8_9";"Thomas BaderJürgen Beyerer";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4784-8_9";"Chapter"
"Detaching Control from Data Models in Model-Based Generation of User Interfaces";"Engineering the Web in the Big Data Era";"";"";"";"10.1007/978-3-319-19890-3_60";"Giorgio BrajnikSimon Harper";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-19890-3_60";"Chapter"
"Making New Narrative Structures with Actor’s Eye-Contact in Cinematic Virtual Reality (CVR)";"Interactive Storytelling";"";"";"";"10.1007/978-3-030-04028-4_38";"Dong-uk KoHokyoung RyuJieun Kim";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-04028-4_38";"Chapter"
"Research on the Application of Eye Movement Human-Computer Interaction in Jewelry Design";"HCI International 2019 - Posters";"";"";"";"10.1007/978-3-030-23522-2_15";"Chao YuJian Shi";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23522-2_15";"Chapter"
"An Intelligent Tutoring System and Teacher Dashboard to Support Mathematizing During Science Inquiry";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-030-23207-8_61";"Rachel Dickler";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23207-8_61";"Chapter"
"How Eye Gaze Feedback Changes Parent-Child Joint Attention in Shared Storybook Reading?";"Eye Gaze in Intelligent User Interfaces";"";"";"";"10.1007/978-1-4471-4784-8_2";"Jia GuoGary Feng";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4784-8_2";"Chapter"
"Pursuit of “X-Ray Vision” for Augmented Reality";"Human Factors in Augmented Reality Environments";"";"";"";"10.1007/978-1-4614-4205-9_4";"Mark A. LivingstonArindam DeyChristian SandorBruce H. Thomas";"2013";"http://link.springer.com/chapter/10.1007/978-1-4614-4205-9_4";"Chapter"
"Character Prototyping in Document Images Using Gabor Filters";"Image Analysis";"";"";"";"10.1007/3-540-45103-X_5";"Bénédicte AllierHubert Emptoz";"2003";"http://link.springer.com/chapter/10.1007/3-540-45103-X_5";"Chapter"
"A Generic Architecture for Human-Aware Ambient Computing";"Agent-Based Ubiquitous Computing";"";"";"";"10.2991/978-94-91216-31-2_3";"Tibor BosseMark HoogendoornMichel C. A. KleinJan Treur";"2010";"http://link.springer.com/chapter/10.2991/978-94-91216-31-2_3";"Chapter"
"An exploratory study of the impact of antipatterns on class change- and fault-proneness";"Empirical Software Engineering";"";"17";"3";"10.1007/s10664-011-9171-y";"Foutse KhomhMassimiliano Di PentaYann-Gaël GuéhéneucGiuliano Antoniol";"2012";"http://link.springer.com/article/10.1007/s10664-011-9171-y";"Article"
"Extraction and recognition of
artificial text in multimedia documents";"Formal Pattern Analysis &
Applications";"";"6";"4";"10.1007/s10044-003-0197-7";"C. WolfJ.-M. Jolion";"2004";"http://link.springer.com/article/10.1007/s10044-003-0197-7";"Article"
"Using Physiological Synchrony as an Indicator of Collaboration Quality, Task Performance and Learning";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-319-93843-1_8";"Yong DichJoseph ReillyBertrand Schneider";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-93843-1_8";"Chapter"
"A Literature Review of the Research on Interaction Mode of Self-driving Cars";"Design, User Experience, and Usability. Application Domains";"";"";"";"10.1007/978-3-030-23538-3_3";"Zhongshi HuXin XinWanting XuYuwei SunZhenyu JiangXiangyu WangYishan LiuSiyao LuMin Zhao";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23538-3_3";"Chapter"
"Understanding Online Trust and Information Behavior Using Demographics and Human Values";"Information in Contemporary Society";"";"";"";"10.1007/978-3-030-15742-5_62";"Nitin VermaKenneth R. FleischmannKolina S. Koltai";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-15742-5_62";"Chapter"
"Human Computing and Machine Understanding of Human Behavior: A Survey";"Artifical Intelligence for Human Computing";"";"";"";"10.1007/978-3-540-72348-6_3";"Maja PanticAlex PentlandAnton NijholtThomas S. Huang";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-72348-6_3";"Chapter"
"Dyslexia Explorer: A Screening System for Learning Difficulties in the Arabic Language Using Eye Tracking";"Human Factors in Computing and Informatics";"";"";"";"10.1007/978-3-642-39062-3_63";"Arwa Al-EdailyAreej Al-WabilYousef Al-Ohali";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39062-3_63";"Chapter"
"Toward an Integrated Situational Awareness Measuring Function for Electronic Health Records";"HCI International 2019 - Posters";"";"";"";"10.1007/978-3-030-23525-3_67";"Vida PashaeiDavid C. Gross";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23525-3_67";"Chapter"
"Development of an Interactive Evolutionary Computation Catalog Interface with User Gaze Information";"HCI International 2018 – Posters' Extended Abstracts";"";"";"";"10.1007/978-3-319-92270-6_17";"Hiroshi TakenouchiMasataka Tokumaru";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-92270-6_17";"Chapter"
"Wish Lists and Shopping Carts: A Study of Visual Metaphors on Arab E-Commerce Websites";"E-Life: Web-Enabled Convergence of Commerce, Work, and Social Life";"";"";"";"10.1007/978-3-319-45408-5_17";"Divakaran LiginlalMaryam Al-FehaniPreetha GopinathAlex Cheek";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-45408-5_17";"Chapter"
"To Believe or Not to Believe a Call to Action: An Empirical Investigation of Source Credibility";"HCI in Business";"";"";"";"10.1007/978-3-319-20895-4_6";"Craig Claybaugh";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20895-4_6";"Chapter"
"Character Agents in E-Learning Interface Using Multimodal Real-Time Interaction";"Human-Computer Interaction. HCI Intelligent Multimodal Interaction Environments";"";"";"";"10.1007/978-3-540-73110-8_24";"Hua WangJie YangMark ChignellMitsuru Ishizuka";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73110-8_24";"Chapter"
"Autonomy and Types of Informational Text Presentations in Game-Based Learning Environments";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-030-23204-7_10";"Daryn A. DeverRoger Azevedo";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23204-7_10";"Chapter"
"A comprehensive survey of AR/MR-based co-design in manufacturing";"Engineering with Computers";"";"";"";"10.1007/s00366-019-00792-3";"Peng WangShusheng ZhangMark BillinghurstXiaoliang BaiWeiping HeShuxia WangMengmeng SunXu Zhang";"2019";"http://link.springer.com/article/10.1007/s00366-019-00792-3";"Article"
"Towards Adaptive Ambient In-Vehicle Displays and Interactions: Insights and Design Guidelines from the 2015 AutomotiveUI Dedicated Workshop";"Automotive User Interfaces";"";"";"";"10.1007/978-3-319-49448-7_12";"Andreas LöckenShadan Sadeghian BorojeniHeiko MüllerThomas M. GableStefano TribertiCyriel DielsChristiane GlatzIgnacio AlvarezLewis ChuangSusanne Boll";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-49448-7_12";"Chapter"
"Point of Regard from Eye Velocity in Stereoscopic Virtual Environments Based on Intersections of Hypothesis Surfaces";"Artificial Life and Computational Intelligence";"";"";"";"10.1007/978-3-319-14803-8_10";"Jake FountainStephan K. Chalup";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-14803-8_10";"Chapter"
"Visual Attention";"Eye Tracking Methodology";"";"";"";"10.1007/978-1-84628-609-4_1";"Andrew Duchowski BSc,PhD";"2007";"http://link.springer.com/chapter/10.1007/978-1-84628-609-4_1";"Chapter"
"Visual Attention";"Eye Tracking Methodology";"";"";"";"10.1007/978-3-319-57883-5_1";"Andrew T. Duchowski";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-57883-5_1";"Chapter"
"A survey on information visualization: recent advances and challenges";"The Visual Computer";"";"30";"12";"10.1007/s00371-013-0892-3";"Shixia LiuWeiwei CuiYingcai WuMengchen Liu";"2014";"http://link.springer.com/article/10.1007/s00371-013-0892-3";"Article"
"Visual Attention";"Eye Tracking Methodology: Theory and Practice";"";"";"";"10.1007/978-1-4471-3750-4_1";"Andrew T. Duchowski";"2003";"http://link.springer.com/chapter/10.1007/978-1-4471-3750-4_1";"Chapter"
"Analysis of Human Gaze Interactions with Texture and Shape";"Computational Intelligence for Multimedia Understanding";"";"";"";"10.1007/978-3-642-32436-9_14";"Jiří FilipPavel VáchaMichal Haindl";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-32436-9_14";"Chapter"
"From Idea to Market: The THESEUS Innovation Center for the Internet of Services";"Towards the Internet of Services: The THESEUS Research Program";"";"";"";"10.1007/978-3-319-06755-1_37";"Gudrun Quandel";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-06755-1_37";"Chapter"
"Select & Apply: understanding how users act upon objects across devices";"Personal and Ubiquitous Computing";"";"19";"5 - 6";"10.1007/s00779-015-0836-1";"Adalberto L. SimeoneMing Ki ChongCorina SasHans Gellersen";"2015";"http://link.springer.com/article/10.1007/s00779-015-0836-1";"Article"
"Multiresolution Feature Extraction During Psychophysiological Inference: Addressing Signals Asynchronicity";"Physiological Computing Systems";"";"";"";"10.1007/978-3-662-45686-6_3";"François CourtemancheAude DufresneÉlise L. LeMoyne";"2014";"http://link.springer.com/chapter/10.1007/978-3-662-45686-6_3";"Chapter"
"Contribution of Biosensors to Enhancing Performance for Users with Special Needs";"Foundations of Augmented Cognition. Advancing Human Performance and Decision-Making through Adaptive Systems";"";"";"";"10.1007/978-3-319-07527-3_29";"Thanh Truc T. NguyenMartha E. CrosbyMarie IdingNeil G. Scott";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07527-3_29";"Chapter"
"Wheels Within Wheels: Brain-Computer Interfaces as Tools for Artistic Practice as Research";"Augmented Cognition. Enhancing Cognition and Behavior in Complex Human Environments";"";"";"";"10.1007/978-3-319-58625-0_19";"Andrés AparicioRodrigo F. Cádiz";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58625-0_19";"Chapter"
"Embodied Active Vision in Language Learning and Grounding";"Attention in Cognitive Systems. Theories and Systems from an Interdisciplinary Viewpoint";"";"";"";"10.1007/978-3-540-77343-6_5";"Chen Yu";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-77343-6_5";"Chapter"
