Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"User-Centered Design: Why and How to Put Users First in Software Development","Software for People","","","","10.1007/978-3-642-31371-4_2","Dieter WallachSebastian C. Scholz","2012","http://link.springer.com/chapter/10.1007/978-3-642-31371-4_2","Chapter"
"Bayesian analysis of the piecewise diffusion decision model","Behavior Research Methods","","50","2","10.3758/s13428-017-0901-y","William R. HolmesJennifer S. Trueblood","2018","http://link.springer.com/article/10.3758/s13428-017-0901-y","Article"
"“Congratulations, Your Email Account Has Won You €1,000,000”: Analyzing the Discourse Structures of Scam Emails","The Palgrave Handbook of Deceptive Communication","","","","10.1007/978-3-319-96334-1_46","Innocent Chiluwa","2019","http://link.springer.com/chapter/10.1007/978-3-319-96334-1_46","Chapter"
"Applications of quantum inspired computational intelligence: a survey","Artificial Intelligence Review","","42","1","10.1007/s10462-012-9330-6","A. ManjuM. J. Nigam","2014","http://link.springer.com/article/10.1007/s10462-012-9330-6","Article"
"Multimedia in Decision Support Systems","Evolution and Challenges in System Development","","","","10.1007/978-1-4615-4851-5_40","Celina OlszakHenryk Sroka","1999","http://link.springer.com/chapter/10.1007/978-1-4615-4851-5_40","Chapter"
"From Intelligent Content to Actionable Knowledge: Research Directions and Opportunities Under the EU’s Framework Programme 7, 2007-2013","On the Move to Meaningful Internet Systems 2006: CoopIS, DOA, GADA, and ODBASE","","","","10.1007/11914952_3","Stefano Bertolo","2006","http://link.springer.com/chapter/10.1007/11914952_3","Chapter"
"NMDA receptor antagonist effects, cortical glutamatergic function, and schizophrenia: toward a paradigm shift in medication development","Psychopharmacology","","169","3 - 4","10.1007/s00213-003-1582-z","John H. KrystalD. Cyril D'SouzaDaniel MathalonEdward PerryAysenil BelgerRalph Hoffman","2003","http://link.springer.com/article/10.1007/s00213-003-1582-z","Article"
"A Review of Empirical Intercultural Usability Studies","Design, User Experience, and Usability. Theories, Methods, and Tools for Designing the User Experience","","","","10.1007/978-3-319-07668-3_2","Victoria BöhmChristian Wolff","2014","http://link.springer.com/chapter/10.1007/978-3-319-07668-3_2","Chapter"
"Validity of virtual reality as a method of exposure in the treatment of test anxiety","Behavior Research Methods","","39","4","10.3758/BF03192977","Ivan Alsina-JurnetCristina Carvallo-BeciuJosé Gutiérrez-Maldonado","2007","http://link.springer.com/article/10.3758/BF03192977","Article"
"Real-Time Head Pose Estimation by Tracking and Detection of Keypoints and Facial Landmarks","Computer Vision, Imaging and Computer Graphics Theory and Applications","","","","10.1007/978-3-030-26756-8_16","Jilliam M. Díaz BarrosBruno MirbachFrederic GarciaKiran VaranasiDidier Stricker","2019","http://link.springer.com/chapter/10.1007/978-3-030-26756-8_16","Chapter"
"Computational aesthetics and applications","Visual Computing for Industry, Biomedicine, and Art","","1","1","10.1186/s42492-018-0006-1","Yihang BoJinhui YuKang Zhang","2018","http://link.springer.com/article/10.1186/s42492-018-0006-1","Article"
"Face Processing in Children with Autism Spectrum Disorder: Independent or Interactive Processing of Facial Identity and Facial Expression?","Journal of Autism and Developmental Disorders","","41","6","10.1007/s10803-010-1098-4","Julia F. KrebsAjanta BiswasOlivier PascalisInge Kamp-BeckerHelmuth RemschmidtGudrun Schwarzer","2011","http://link.springer.com/article/10.1007/s10803-010-1098-4","Article"
"Intelligent Alarms for Anaesthesia Monitoring Based on a Fuzzy Logic Approach","Fuzzy Logic in Medicine","","","","10.1007/978-3-7908-1804-8_6","A. JungkB. ThullG. Rau","2002","http://link.springer.com/chapter/10.1007/978-3-7908-1804-8_6","Chapter"
"How to conceptualize, represent, and analyze log data from technology-based assessments? A generic framework and an application to questionnaire items","Behaviormetrika","","45","2","10.1007/s41237-018-0063-y","Ulf KroehneFrank Goldhammer","2018","http://link.springer.com/article/10.1007/s41237-018-0063-y","Article"
"Healthy Choices? The Implications of Direct and Indirect Stimuli for Product Perception and Food Consumption","Handbook of Behavior, Food and Nutrition","","","","10.1007/978-0-387-92271-3_53","Vivianne H. M. VisschersThomas A. Brunner","2011","http://link.springer.com/chapter/10.1007/978-0-387-92271-3_53","Chapter"
"Preliminary Results on Reducing the Workload of Assistive Vehicle Users: A Collaborative Driving Approach","International Journal of Social Robotics","","10","5","10.1007/s12369-018-0465-8","Eduardo GonzálezFernando A. Auat Cheein","2018","http://link.springer.com/article/10.1007/s12369-018-0465-8","Article"
"Increased Cognitive Load during Video Game Play Reduces Rape Myth Acceptance and Hostile Sexism after Exposure to Sexualized Female Avatars","Sex Roles","","79","11 - 12","10.1007/s11199-018-0905-9","Glenna L. ReadTeresa LynchNicholas L. Matthews","2018","http://link.springer.com/article/10.1007/s11199-018-0905-9","Article"
"Facial Expressions of Appraisals Displayed by a Virtual Storyteller for Children","Intelligent Virtual Agents","","","","10.1007/978-3-319-47665-0_21","Nesrine FouratiAdeline RichardSylvain CaillouNicolas SabouretJean-Claude MartinEmilie ChanoniCeline Clavel","2016","http://link.springer.com/chapter/10.1007/978-3-319-47665-0_21","Chapter"
"Teachers’ information processing and judgement accuracy: effects of information consistency and accountability","European Journal of Psychology of Education","","","","10.1007/s10212-019-00436-6","Ineke M. Pit-ten CateThomas HörstermannSabine Krolak-SchwerdtCornelia GräselInes BöhmerSabine Glock","2019","http://link.springer.com/article/10.1007/s10212-019-00436-6","Article"
"Effect of Social Stimuli on Postural Responses in Individuals with Autism Spectrum Disorder","Journal of Autism and Developmental Disorders","","47","5","10.1007/s10803-017-3032-5","Parisa GhanouniAmir-Hossein MemariShahriar GharibzadehJandark EghlidiPouria Moshayedi","2017","http://link.springer.com/article/10.1007/s10803-017-3032-5","Article"
"Integration of Health Care and Social Care by Technology","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_63-1","Ilse BierhoffWil Rijnen","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_63-1","ReferenceWorkEntry"
"The Electronic Health Record in Austria: a strong network between health care and patients","European Surgery","","44","3","10.1007/s10353-012-0092-9","S. HerbekH. A. EislM. HurchA. SchatorSt. SabutschG. RaucheggerA. KollmannTh. PhilippiP. DragonE. SeitzSt. Repas","2012","http://link.springer.com/article/10.1007/s10353-012-0092-9","Article"
"Integration of Health Care and Social Care by Technology","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_63","Ilse BierhoffWil Rijnen","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_63","ReferenceWorkEntry"
"Visual language parsing: If I had a hammer...","Multimodal Human-Computer Communication","","","","10.1007/BFb0052321","Kent Wittenburg","1998","http://link.springer.com/chapter/10.1007/BFb0052321","Chapter"
"Exploiting Recommender Systems in Collaborative Healthcare","Pervasive Systems, Algorithms and Networks","","","","10.1007/978-3-030-30143-9_6","Daniela D’AuriaMouzhi GeFabio Persia","2019","http://link.springer.com/chapter/10.1007/978-3-030-30143-9_6","Chapter"
"Promoting Dental Care to Children Using Traditional and Interactive Mng Tedia Followihreat Appeals","Advances in Advertising Research (Vol. III)","","","","10.1007/978-3-8349-4291-3_25","Katarina PanicVerolien CauberghePatrick De Pelsmacker","2012","http://link.springer.com/chapter/10.1007/978-3-8349-4291-3_25","Chapter"
"Deliberative adjustments of intuitive anchors: the case of diversification behavior","Synthese","","189","1","10.1007/s11229-012-0156-1","Shahar AyalDan ZakayGuy Hochman","2012","http://link.springer.com/article/10.1007/s11229-012-0156-1","Article"
"Penny wise and pound foolish? How thinking style affects price cognition","Marketing Letters","","29","2","10.1007/s11002-018-9460-y","Lingjiang Lora TuChris Pullig","2018","http://link.springer.com/article/10.1007/s11002-018-9460-y","Article"
"Learning to grasp and extract affordances: the Integrated Learning of Grasps and Affordances (ILGA) model","Biological Cybernetics","","109","6","10.1007/s00422-015-0666-2","James BonaiutoMichael A. Arbib","2015","http://link.springer.com/article/10.1007/s00422-015-0666-2","Article"
"Deixis in Multimodal Human Computer Interaction: An Interdisciplinary Approach","Gesture-Based Communication in Human-Computer Interaction","","","","10.1007/978-3-540-24598-8_11","Alfred KranstedtPeter KühnleinIpke Wachsmuth","2004","http://link.springer.com/chapter/10.1007/978-3-540-24598-8_11","Chapter"
"Effects of contextual constraint on eye movements in reading: A further examination","Psychonomic Bulletin & Review","","3","4","10.3758/BF03214555","Keith RaynerArnold D. Well","1996","http://link.springer.com/article/10.3758/BF03214555","Article"
"Toward Alignment with a Virtual Human - Achieving Joint Attention","KI 2008: Advances in Artificial Intelligence","","","","10.1007/978-3-540-85845-4_36","Nadine Pfeiffer-LeßmannIpke Wachsmuth","2008","http://link.springer.com/chapter/10.1007/978-3-540-85845-4_36","Chapter"
"Sources of position-perception error for small isolated targets","Psychological Research","","62","1","10.1007/s004260050037","A. H. C. van der HeijdenJ. N. van der GeestF. de LeeuwK. KrikkeJ. Müsseler","1999","http://link.springer.com/article/10.1007/s004260050037","Article"
"Saccadic latency during perceptual processing and sequence learning","Documenta Ophthalmologica","","99","2","10.1023/A:1002604420167","James G. MayMaria L. BergLaurie A. Zebley","1999","http://link.springer.com/article/10.1023/A%3A1002604420167","Article"
"Quality Assessment in Computer Graphics","Visual Signal Quality Assessment","","","","10.1007/978-3-319-10368-6_9","Guillaume LavouéRafał Mantiuk","2015","http://link.springer.com/chapter/10.1007/978-3-319-10368-6_9","Chapter"
"Performance Effects of Positive and Negative Affective States in a Collaborative Information Seeking Task","Collaboration and Technology","","","","10.1007/978-3-319-10166-8_14","Roberto González-IbáñezChirag Shah","2014","http://link.springer.com/chapter/10.1007/978-3-319-10166-8_14","Chapter"
"Differential orientation effect in the neural response to interacting biological motion of two agents","BMC Neuroscience","","10","1","10.1186/1471-2202-10-39","Masahiro HiraiRyusuke Kakigi","2009","http://link.springer.com/article/10.1186/1471-2202-10-39","Article"
"Spatial Auditory Interfaces","Spatial Auditory Human-Computer Interfaces","","","","10.1007/978-3-319-22111-3_4","Jaka SodnikSašo Tomažič","2015","http://link.springer.com/chapter/10.1007/978-3-319-22111-3_4","Chapter"
"Measuring the allocation of attention in the Stroop task: evidence from eye movement patterns","Psychological Research","","77","2","10.1007/s00426-011-0405-9","Bettina Olk","2013","http://link.springer.com/article/10.1007/s00426-011-0405-9","Article"
"Blickbewegungsmessung in der Präferenzforschung","Angewandtes Gesundheitsmarketing","","","","10.1007/978-3-8349-4035-3_10","Kerstin KuschDr. Jens R. HelmertProf. Dr. Boris M. Velichkovsky","2012","http://link.springer.com/chapter/10.1007/978-3-8349-4035-3_10","Chapter"
"An Attention-based Approach to Content-based Image Retrieval","Intelligent Spaces","","","","10.1007/978-1-84628-429-8_16","A BamideleF W M StentifordJ Morphett","2006","http://link.springer.com/chapter/10.1007/978-1-84628-429-8_16","Chapter"
"Modulation of Physiological Responses as Indices of Attentional Bias in Dysphoria","International Journal of Mental Health and Addiction","","16","2","10.1007/s11469-017-9774-7","Carlos GantivaAndrés AraujoNarayana AragãoNohelia Hewitt","2018","http://link.springer.com/article/10.1007/s11469-017-9774-7","Article"
"Physiological heatmaps: a tool for visualizing users’ emotional reactions","Multimedia Tools and Applications","","77","9","10.1007/s11042-017-5091-1","François CourtemanchePierre-Majorique LégerAude DufresneMarc FredetteÉlise Labonté-LeMoyneSylvain Sénécal","2018","http://link.springer.com/article/10.1007/s11042-017-5091-1","Article"
"User Modeling through Unconscious Interaction with Smart Shop","Universal Access in Human-Computer Interaction. Users Diversity","","","","10.1007/978-3-642-21663-3_7","Toshikazu Kato","2011","http://link.springer.com/chapter/10.1007/978-3-642-21663-3_7","Chapter"
"Learning with intelligent tutors and worked examples: selecting learning activities adaptively leads to better learning outcomes than a fixed curriculum","User Modeling and User-Adapted Interaction","","26","5","10.1007/s11257-016-9181-y","Amir Shareghi NajarAntonija MitrovicBruce M. McLaren","2016","http://link.springer.com/article/10.1007/s11257-016-9181-y","Article"
"Coronary Artery Anomalies","Magnetic Resonance Imaging of Congenital Heart Disease","","","","10.1007/978-1-4471-4267-6_14","Andrew M. Crean MD","2012","http://link.springer.com/chapter/10.1007/978-1-4471-4267-6_14","Chapter"
"Performance Models","The Ergonomics of Computer Pointing Devices","","","","10.1007/978-1-4471-0917-4_7","Sarah A. Douglas AB, MS, PhDAnant Kartik Mithal BTech, MS, PhD","1997","http://link.springer.com/chapter/10.1007/978-1-4471-0917-4_7","Chapter"
"Overcoming the MOOC Data Deluge with Learning Analytic Dashboards","Learning Analytics: Fundaments, Applications, and Trends","","","","10.1007/978-3-319-52977-6_6","Lorenzo VigentiniAndrew ClayphanXia ZhangMahsa Chitsaz","2017","http://link.springer.com/chapter/10.1007/978-3-319-52977-6_6","Chapter"
"Gaze Behaviors for Robotics","Active Perception and Robot Vision","","","","10.1007/978-3-642-77225-2_6","Christopher Brown","1992","http://link.springer.com/chapter/10.1007/978-3-642-77225-2_6","Chapter"
"How Empathic Are You","Network-Oriented Modeling","","","","10.1007/978-3-319-45213-5_9","Jan Treur","2016","http://link.springer.com/chapter/10.1007/978-3-319-45213-5_9","Chapter"
